,content,category,label
671,"Awww, Trumpers were triggered that their beloved sexual predator, white supremacist, apologist for men who abuse women, Muslim hating, LGBTQ discriminating, anti-Semitic trope using, child caging bigot had his speech ripped up by Nancy Pelosi last night. Poor snowflakes.",NON_D_VIOLENCE_DIRECTED,1
672,@KPGovernment should focus on prevention. Engage all the relevant stakeholders including children to raise awareness keeping in view preventing child sexual abuse. #KHAMOSHIZULMHAI,NON_D_VIOLENCE_DIRECTED,1
673,Former Union minister Chinmayanand released from Shahjahanpur prison on bail in sexual abuse case,NON_D_VIOLENCE_DIRECTED,1
674,Please sir I promise that I always want to become investigation and interview and debate and interaction social media so that will be proved disgraceful and hiding something comes out and medical tests for rape or sexual violence any where and any time I don't fear jail and hung,NON_D_VIOLENCE_DIRECTED,1
675,Children continue to fall prey to sexual violence in Pakistan۔ https://newslab.tribune.com.pk/absence-of-law-legal-void-persists-as-children-fall-pray-to-sexual-violence/,NON_D_VIOLENCE_DIRECTED,1
676,Church feud is tainting the name of our great state.Not to mention the tales of sexual abuse&amp;murders by http://them.It's the time for a law to control their power. Only solution is #ChurchAct We request your intervention to Implement #ChurchAct #Kerala #India Pls help us,NON_D_VIOLENCE_DIRECTED,1
677,"Important article by @mkatju “Gogoi (I refuse to call him ‘Justice’ as a sexual pervert does not deserve that appellation) committed much greater misconducts, ....not a single voice of open dissent was heard from any of the Supreme Court Judges http://punjabtoday.in/punjabtodayin/opinion.php?comment&amp;entry_id=1580812401&amp;title=ranjan-gogoi-was-a-rogue-and-rascal-but-what-were-you-doing-my-lords",NON_D_VIOLENCE_DIRECTED,1
678,"Inclusion of ""cybergrooming"" and definition of ""child pornography"" broadened as latest recommendations to #POCSO by Rajya Sabha panel. POCSO is a critical legislation governing protection of children from sexual offences in India. #Legal #Law #Children #PreventCSA pic.twitter.com/5INPJrGSwQ",NON_D_VIOLENCE_DIRECTED,1
679,2011 was the highlight of my sexual awakening. It was my first gay sex experience and this was also the year when I had my first boyfriend It was one amazing year https://twitter.com/aurora_jalboyh/status/1223614783234154497 pic.twitter.com/auMp9jhXUx,NO_VIOLENCE,2
680,"That's my 1st winning in the year of Rat for the movie preview as it is the Indonesian horror movie ""Impetigore"" (M18: Violence &amp; Sexual Scenes) from MM2 Entertainment Singapore ""Impetigore"" Facebook Contest.… https://www.instagram.com/p/B8JxbRjHwCw/?igshid=1wqp3pxcjwpqb",NO_VIOLENCE,2
681,"@wangleehom sexual thang ? Lol, are you kidding me ? It's the last thing on my mind when thinking about you. I don't consider physical attraction that important.",NO_VIOLENCE,2
682,"It doesnt matter which race , sexual orientation or religious believe you associate yourself with. Just respect other people who have different view than you and treat them fairly.",NO_VIOLENCE,2
683,To end sexual exploitation from corrupted Church leadership. We request your intervention to Implement #ChurchAct #Kerala #India Pls respond @nytimes @BBCIndia @CNNnews18 @CMOKerala @KeralaGovernor @rashtrapatibhvn @cpimspeak @CPIMKerala @RahulGandhi @smritiirani @HMOIndia,NON_D_VIOLENCE_DIRECTED,1
684,HB 5869 furthers protection afforded to women & children against electronic violence by its inclusion of acts pertaining to the sharing of pictures or videos of women or children that may be considered lewd or of sexual content. (4/5),NON_D_VIOLENCE_DIRECTED,1
685,"Who is this guy? If you are sharing the screenshots, shouldn't you also be naming the person? It's sexual abuse right? Then take a stand and expose the person.",NON_D_VIOLENCE_DIRECTED,1
686,my mother-in-law examining the victims of sexual abuse in Fiji https://www.pacific.undp.org/content/pacific/en/home/presscenter/articles/2020/justice-and-compassion-for-rape-survivors.html#.XjlG6f2L5ls.twitter,NON_D_VIOLENCE_DIRECTED,1
687,"Ayanavaram sexual abuse case: Four jailed till death, one handed life term: @THChennai @SIVARAMAN74 https://www.thehindu.com/news/cities/chennai/ayanavaram-sexual-abuse-case-four-jailed-till-death-one-handed-life-term/article30726170.ece",NON_D_VIOLENCE_DIRECTED,1
688,Please mam I promise that I always want to become medical test for rape or sexual exploitation and abuse anywhere and anytime if prove guilty of rape or sexual violence or cheating I don't fear rigorous imprisonment for life and death sentence but I can never change my decision.,NON_D_VIOLENCE_DIRECTED,1
689,Just wanted to let you know that @UnSubtleDesi is a vicious homophobe. I gave her my pronouns &amp; she resorted to callous micro-aggressions against me. This is the state of fear we sexual minorities have to deal with in Modi’s fascist India...and some people think ISIS was worse??? pic.twitter.com/n7yW29CbNn,NO_VIOLENCE,2
690,@ImranKhanPTI Just because you look away at each incidence the criminality of sexual abuse against children has increased manifold - and now another 3 year old sexually abused by a shop keeper in Mansehra - @BBhuttoZardari @president_pmln @AsadQaiserPTI pic.twitter.com/HQKQ2AEcTX,NON_D_VIOLENCE_DIRECTED,1
691,Guys beneran nanya: If during a sexual intercourse the guy take off the condom and continue penetrating until he cums inside without you knowing can it be considered a sexual assault/abuse something like that?,NON_D_VIOLENCE_DIRECTED,1
692,"There is a need to work on an emergency basis like #POLIO against Child Sexual Abuse, all stakeholders should join hands keeping in view preventing #childSexualAbuse.",NON_D_VIOLENCE_DIRECTED,1
693,"No action taken by @CPDelhi despite @smritiirani asking for a report-back on Delhi sexual harassment case. Single-mother of an infant, the complainant awaits her FIR. @MinistryWCD @NCWIndia persevere in your intervention to get her justice! bit.",NON_D_VIOLENCE_DIRECTED,1
694,"No action taken by @CPDelhi despite @smritiirani asking for a report-back on Delhi sexual harassment case. Single-mother of an infant, the complainant awaits her FIR. @MinistryWCD @NCWIndia persevere in your intervention to get her justice! http://bit.ly/36QHaC0",NON_D_VIOLENCE_DIRECTED,1
695,"In an unusual bail order, High Court said this sexual abuse was a matter of mutual benefit (quid pro quo). Both Used Each Other : Allahabad HC Makes Unusual Observations In Bail Order On Sexual Abuse Case Against Chinmayanand [Read Order] https://www.livelaw.in/top-stories/allahabad-hc-makes-unusual-observations-in-bail-order-on-sexual-abuse-case-against-chinmayanand-152298",NON_D_VIOLENCE_DIRECTED,1
696,"While lawmakers & legal experts discuss mechanisms for Zainab Alert Act, another 3yr old child becomes a victim of sexual abuse in Manserra. Shopkeeper assaulted the child in his shop, landing him in hospital.#stopchildabuse @Sahil_NGO @mohrpakistan @ShireenMazari1 @@CRMPakistan pic.twitter.com/ppxJTbVz0G",NON_D_VIOLENCE_DIRECTED,1
697,It is a matter of great importance .Why federal Ministry of law could not co-ordinate with provinces to simultaneously pass Zainab Alert law in their provinces. No province shall restrain passing this law to protect children from sexual abuse,NON_D_VIOLENCE_DIRECTED,1
698,we from December 3 movement thanks chennai police commissioner and Tamil Nadu police in getting justice for Ayanavaram disable girl sexual harrasment case. @chennaipolice_ @PoliceTamilnadu @PTTVOnlineNews #Ayanavaram #disablesexualharrasment,NON_D_VIOLENCE_DIRECTED,1
699,"Under @RHRNNepal, YUWA has collaborated with funrevolutiontv to create this video on harassment, sexual assault &amp; domestic violence. Click on this link to watch it! https://youtu.be/pFcMRQ__Kv0",DV_OPINION_INFO_NEWS,3
700,We all know #CSA is not okay. Kudos to Arpan for providing such a great tool to prevent child sexual abuse and #empower kids. #itsNotOk @itsnotok2020 #PreventCSA,NON_D_VIOLENCE_DIRECTED,1
701,"Allahabad High Court grants bail to Swami Chinmayanand, who has been accused of sexual assault by a law student in Shahjahanpur.",NON_D_VIOLENCE_DIRECTED,1
702,"Acc to FPA India (2019),14% of pregnancies amongst women aged under 20 are unplanned. 50% of maternal deaths among girls from 15-19 yrs of age occur due to unsafe abortion practices. Let's empower youth by educating them about their sexual and reproductive health &amp; rights! pic.twitter.com/QNSRCPV91n",NO_VIOLENCE,2
703,"Whatever their sexual orientation is, exposing them to threats is unlawful, irresponsible, disgusting and stupid. Disliking someone or their behaviour doesn’t give you the rights to put them in harmful situations.",NO_VIOLENCE,2
704,Can someone explain what Sexual orientation has to do with CAA/NRC? Just to be in limelight...मतलब कि अक्‍ल घर पर रख के आये हैं pic.twitter.com/gTkMYSOADF,NO_VIOLENCE,2
705,A Scottish friend of ours who is currently in Manila just called asking for help. A girl came up to him in MOA and accused him of sexual harassment. And now he's being taken by the cops. Still waiting for updates. We already called people who can help him.,NON_D_VIOLENCE_DIRECTED,1
706,Some days back I twitted a news paper report about an alleged rape victim sharing her ordeals concerning him. Who is Shilpa? Her Sexual Affair with Arvind Kejriwal: Former journalist Colleague Kapil Bajaj raises Question! | NewsGram https://www.newsgram.com/?p=94854 via @newsgramDOTcom,NON_D_VIOLENCE_DIRECTED,1
707,I saw a pic of a big group at a christmast gathering. Clearly they are of mostly the same sexual orientation. But it feels like in sg when they hold gatherings like this and if you’re invited means you’re soembody in the gay scene. Right? Help me understand.,NO_VIOLENCE,2
708,The DIG said that 252 cases of child abuse had been registered alone in Abbottabad during the last year. Requested @KP_Police1 2share the data of child sexual abuse cases across the province in 2019. @igpkp_naeemkhan @CRMPakistan @JavedAzizKhan @waseemdawn https://tribune.com.pk/story/2145367/1-child-abuse-cases-rose-k-p-2019/,NON_D_VIOLENCE_DIRECTED,1
709,Today’s Silent Parade against Child sexual abuse. #insaafahtaka #WeStandAgainstRape https://www.facebook.com/Jummaana/videos/1054240738262508/?d=n – at Ga. Villingili,NON_D_VIOLENCE_DIRECTED,1
710,Your squad proves that FRIENDSHIP is not defined by one's sexual orientation. That's why I really love you @Medyomaldito @imsnakeprincess @jasperamorin @GlesterCapuno #FriendshipGoals pic.twitter.com/IYvVFpDlDA,NO_VIOLENCE,2
711,Please sir I promise that I always want to become investigation/inquiry and interview and debate and interaction social media so that will be proved eligible or ineligible or fake news or true news or loud person or logical person and medical tests for rape or sexual exploitation,NON_D_VIOLENCE_DIRECTED,1
713,This season cover a lot of information. I am currently watching the episode of Aimee making a report for a sexual assault. Truly important,NON_D_VIOLENCE_DIRECTED,1
714,"Representing @lovemattersinfo with @nehapassi09, talking about the work we do in the field of Sexual Health and Reproductive Rights on ground in Bihar and online at @mBillionth. pic.twitter.com/BVRp4RWs6o – at Eros Hotel",NON_D_VIOLENCE_DIRECTED,1
715,"Nukkad in collaboration with Dr Ayshwarya brings an Interactive Worshop, specially designed for Women,to talk about Womanhood & Female sexuality. Dr Ayshwarya is a young gynaecologist,solo traveller,writer and social activist who takes sessions about sexual abuse and consent. pic.twitter.com/aXNSlOp43x",NO_VIOLENCE,2
