,Country name,Country Code,Region,Region Code,Year of Survey,Survey Type,Subsample,Total population,Children (aged 0-14),Youth (aged 15-24),Adult (aged 25-64),Elderly (aged 65+),Urban Population (% of total Population), Working Age Population (aged 15-64 (% of total Pop.)),Dependency Rate (all compared to 15-64),Youth Dependency Rate (younger than 15 compared to 15-64),Old Age Dependency Rate (older than 64 compared to 15-64),Labor Force (aged 15-64),Labor Force Participation Rate (aged 15-64),Female Labor Force Participation Rate (aged 15-64),Not in labor force or education rate among youth (aged 15-24),Employment to Population Ratio (aged 15-64),Share of workers (aged 15-64) with more than one jobs in last week,Employment to Labor Force Ratio (aged 15-64 ),Unemployment Rate (aged 15-64),Youth Employment to Labor Force Ratio (aged 15-24),Youth Unemployment Rate (aged 15-24),Wage employees (aged 15-64) ,Unpaid or Self-employed (age 15-64),Employers (aged 15-64),Informal jobs (aged 15-64),Formal jobs (aged 15-64),Share of work contract,Share of health insurance,Share of social security,Public sector employment (aged 15-64), Agriculture (aged 15-64), Industry (aged 15-64), Services (aged 15-64), Female in non-agricultural employment (aged 15-64),Youth in non-agricultural employment (aged 15-64), Mining (aged 15-64), Manufacturing (aged 15-64), Public utilities (aged 15-64), Construction (aged 15-64), Commerce (aged 15-64),Transport & Communication (aged 15-64),Financial and Business Services (aged 15-64),Public Administration (aged 15-64), Other services (aged 15-64), Senior Officials (aged 15-64), Professionals (aged 15-64), Technicians (aged 15-64), Clerks (aged 15-64), Service and Market Sales (aged 15-64), Skilled Agriculture (aged 15-64), Craft Workers (aged 15-64), Machine Operators (aged 15-64), Elementary Occupations (aged 15-64), Armed Forces,Average weekly working hours,Underemployment ( <35 hours per week),Excessive working hours (>48 hours per week),Median Earnings for wage workers per hour (local nominal currency),Median Earnings for wage workers per hour (deflated to 2010  local currency val),Real Median Hourly  Wages in USD (base 2010) (PPP adjusted),Median Earnings for wage workers per month ( local nominal currency),Median Earnings for wage workers per month (deflated to 2010 local currency valu),Real Median Monthly Wages in USD (base 2010) (PPP adjusted),Median Earnings for wage workers per month in agriculture (local nominal currenc),Median Earnings for wage workers per month in industry (local nominal currency),Median Earnings for wage workers per month in service (local nominal currency),Female to Male gender wage gap,Public to Private wage gap, No Education, Primary Education, Secondary Education, Post Secondary Education
2771,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Female,80692309,0.13,0.25,0.57,0.06,0.4,0.82,0.19,0.14,0.05,34667145.0,0.53,0.53,0.31,0.49,0.06,0.94,0.06,0.81,0.19,0.28,0.71,0.01,,,,,,,0.46,0.14,0.4,0.54,0.63,0.0,0.13,0.0,0.0,0.25,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.52,0.18,808.08,2294.12,0.2,150000.0,425845.5,37.44,75000.0,150000.0,200000.0,,,,,,
2772,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Higher education,160314138,0.14,0.24,0.57,0.05,0.4,0.81,0.19,0.14,0.05,88974531.0,0.69,0.53,0.21,0.65,0.11,0.94,0.06,0.83,0.17,0.34,0.64,0.02,,,,,,,0.44,0.17,0.39,0.54,0.57,0.01,0.12,0.0,0.04,0.19,0.05,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.37,0.25,1058.2,3004.2,0.26,210000.0,596183.75,52.42,120000.0,208000.0,275000.0,0.6,,,,,
2773,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Male,79621829,0.14,0.24,0.56,0.05,0.4,0.8,0.19,0.14,0.05,54307386.0,0.85,,0.1,0.8,0.13,0.95,0.05,0.84,0.16,0.37,0.6,0.02,,,,,,,0.43,0.18,0.39,,0.53,0.01,0.1,0.0,0.06,0.15,0.08,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.27,0.3,1158.39,3288.64,0.29,246000.0,698386.63,61.4,150000.0,240000.0,300000.0,,,,,,
2774,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Old worker,90643389,0.0,0.0,1.0,0.0,0.39,1.0,0.19,0.14,0.05,69242326.0,0.76,0.58,,0.75,0.12,0.98,0.02,,,0.32,0.66,0.02,,,,,,,0.44,0.15,0.41,0.52,,0.01,0.1,0.0,0.04,0.2,0.05,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.35,0.26,1196.14,3395.79,0.3,250000.0,709742.5,62.4,120000.0,240000.0,300000.0,0.6,,,,,
2775,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Rural,96215963,0.14,0.23,0.57,0.06,0.0,0.8,0.19,0.14,0.05,56534561.0,0.74,0.58,0.23,0.71,0.13,0.97,0.03,0.88,0.12,0.24,0.75,0.01,,,,,,,0.62,0.13,0.24,0.36,0.4,0.01,0.09,0.0,0.03,0.13,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.45,0.21,888.89,2523.53,0.22,175000.0,496819.78,43.68,110000.0,195000.0,250000.0,0.6,,,,,
2776,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Total,160314138,0.14,0.24,0.57,0.05,0.4,0.81,0.23,0.17,0.07,88974531.0,0.69,0.53,0.21,0.65,0.11,0.94,0.06,0.83,0.17,0.34,0.64,0.02,,,,,,,0.44,0.17,0.39,0.54,0.57,0.01,0.12,0.0,0.04,0.19,0.05,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.37,0.25,1058.2,3004.2,0.26,210000.0,596183.75,52.42,120000.0,208000.0,275000.0,0.6,,,,,
2777,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Urban,64098175,0.12,0.27,0.56,0.05,1.0,0.83,0.19,0.14,0.05,32439970.0,0.61,0.44,0.17,0.55,0.06,0.9,0.1,0.74,0.26,0.53,0.45,0.02,,,,,,,0.1,0.23,0.67,0.91,0.91,0.01,0.16,0.0,0.05,0.31,0.08,0.02,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.22,0.33,1234.57,3504.9,0.31,250000.0,709742.5,62.4,150000.0,228000.0,285000.0,0.6,,,,,
2778,Indonesia,IDN,East Asia and Pacific,EAS,1998,saker,Young worker,39245484,0.0,1.0,0.0,0.0,0.44,1.0,0.19,0.14,0.05,19732205.0,0.5,0.41,0.21,0.42,0.05,0.83,0.17,0.83,0.17,0.4,0.6,0.01,,,,,,,0.43,0.23,0.35,0.63,0.57,0.01,0.18,0.0,0.04,0.18,0.04,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.42,0.23,777.78,2208.09,0.19,150000.0,425845.5,37.44,120000.0,175000.0,150000.0,0.6,,,,,
2779,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Female,104410131,0.3,0.19,0.46,0.05,0.4,0.65,0.36,0.32,0.04,22600727.0,0.33,0.33,0.43,0.32,1.0,0.95,0.05,0.84,0.16,0.4,0.46,0.14,,,,,,,0.36,0.16,0.47,0.64,0.71,0.0,0.15,0.0,0.01,0.28,0.0,0.01,0.18,0.0,0.06,0.0,0.06,0.07,0.21,0.36,0.0,0.17,0.01,0.0,40.0,0.36,0.24,960.0,2261.96,0.24,181000.0,426473.0,45.18,100000.0,194000.0,250000.0,,,0.13,0.21,0.53,0.14
2780,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Higher education,72936668,0.26,0.29,0.44,0.01,0.56,0.73,0.36,0.32,0.04,30310798.0,0.57,0.33,0.22,0.51,1.0,0.9,0.1,0.74,0.26,0.59,0.27,0.14,,,,,,,0.18,0.22,0.6,0.89,0.74,0.01,0.16,0.01,0.04,0.22,0.07,0.02,0.29,0.0,0.09,0.01,0.15,0.06,0.17,0.17,0.01,0.15,0.02,0.01,40.0,0.22,0.27,1764.71,4158.01,0.44,350000.0,824671.63,87.36,225000.0,300000.0,380000.0,0.64,,0.0,0.0,0.53,0.47
2781,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Lower education,135542819,0.33,0.14,0.46,0.07,0.31,0.6,0.36,0.32,0.04,45278744.0,0.56,0.33,0.34,0.54,1.0,0.98,0.02,0.89,0.11,0.29,0.43,0.28,,,,,,,0.55,0.16,0.3,0.51,0.47,0.01,0.1,0.0,0.05,0.18,0.05,0.0,0.07,0.0,0.0,0.0,0.01,0.04,0.16,0.51,0.0,0.11,0.01,0.0,40.0,0.36,0.27,952.38,2244.0,0.24,180000.0,424116.84,44.93,146000.0,221000.0,200000.0,0.64,,0.14,0.3,0.56,0.0
2782,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Male,104069356,0.32,0.19,0.45,0.04,0.4,0.64,0.36,0.32,0.04,52988815.0,0.8,,0.12,0.75,1.0,0.94,0.06,0.81,0.19,0.41,0.33,0.26,,,,,,,0.42,0.19,0.39,,0.53,0.01,0.11,0.0,0.06,0.16,0.08,0.01,0.14,0.0,0.03,0.01,0.06,0.04,0.14,0.39,0.0,0.1,0.02,0.0,40.0,0.28,0.28,1428.57,3366.01,0.36,300000.0,706861.38,74.88,175000.0,300000.0,360000.0,,,0.06,0.18,0.57,0.2
2783,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Old worker,94259882,0.0,0.0,1.0,0.0,0.4,1.0,0.36,0.32,0.04,59490092.0,0.63,0.36,,0.62,1.0,0.98,0.02,,,0.39,0.35,0.26,,,,,,,0.4,0.17,0.43,0.62,,0.01,0.11,0.0,0.05,0.2,0.06,0.01,0.16,0.0,0.04,0.01,0.07,0.04,0.16,0.38,0.0,0.12,0.01,0.0,40.0,0.3,0.27,1481.48,3490.67,0.37,300000.0,706861.38,74.88,150000.0,300000.0,375000.0,0.64,,0.12,0.23,0.47,0.17
2784,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Rural,125660704,0.33,0.18,0.45,0.05,0.0,0.63,0.36,0.32,0.04,45274750.0,0.58,0.33,0.34,0.56,1.0,0.97,0.03,0.87,0.13,0.29,0.43,0.28,,,,,,,0.61,0.14,0.26,0.42,0.39,0.01,0.09,0.0,0.04,0.13,0.04,0.0,0.08,0.0,0.03,0.0,0.02,0.02,0.12,0.58,0.0,0.09,0.01,0.0,40.0,0.39,0.22,1111.11,2618.01,0.28,200000.0,471240.94,49.92,150000.0,225000.0,300900.0,0.64,,0.12,0.24,0.55,0.09
2785,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Total,208479487,0.31,0.19,0.45,0.05,0.4,0.65,0.55,0.48,0.07,75589542.0,0.56,0.33,0.28,0.53,1.0,0.94,0.06,0.82,0.18,0.41,0.37,0.22,,,,,,,0.41,0.18,0.41,0.64,0.59,0.01,0.12,0.0,0.05,0.19,0.06,0.01,0.15,0.0,0.04,0.0,0.06,0.05,0.16,0.38,0.0,0.12,0.02,0.0,40.0,0.31,0.27,1322.75,3116.67,0.33,255000.0,600832.19,63.65,150000.0,257143.0,328000.0,0.64,,0.09,0.19,0.55,0.17
2786,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Urban,82818783,0.28,0.22,0.46,0.04,1.0,0.68,0.36,0.32,0.04,30314792.0,0.54,0.33,0.2,0.5,1.0,0.92,0.08,0.74,0.26,0.59,0.28,0.13,,,,,,,0.09,0.25,0.66,0.94,0.93,0.01,0.18,0.01,0.06,0.3,0.08,0.02,0.26,0.0,0.05,0.01,0.12,0.09,0.23,0.07,0.01,0.17,0.02,0.01,40.0,0.17,0.34,1484.85,3498.61,0.37,300000.0,706861.38,74.88,180000.0,298000.0,346000.0,0.64,,0.04,0.12,0.54,0.29
2787,Indonesia,IDN,East Asia and Pacific,EAS,1999,susen,Young worker,40244480,0.0,1.0,0.0,0.0,0.44,1.0,0.36,0.32,0.04,16099450.0,0.4,0.26,0.28,0.33,1.0,0.82,0.18,0.82,0.18,0.49,0.44,0.07,,,,,,,0.41,0.25,0.34,0.71,0.59,0.01,0.19,0.0,0.04,0.16,0.05,0.01,0.12,0.0,0.01,0.0,0.04,0.07,0.16,0.38,0.0,0.14,0.03,0.0,40.0,0.34,0.25,925.93,2181.67,0.23,186000.0,438254.06,46.42,148400.0,200000.0,187600.0,0.64,,0.01,0.09,0.73,0.16
2788,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Female,81069853,0.12,0.24,0.58,0.06,0.43,0.82,0.18,0.13,0.05,35508151.0,0.53,0.53,0.3,0.5,0.05,0.93,0.07,0.8,0.2,0.29,0.7,0.01,,,,,,,0.46,0.15,0.39,0.54,0.62,0.0,0.15,0.0,0.0,0.26,0.01,0.01,0.12,0.0,0.01,0.04,0.0,0.15,0.0,0.08,0.02,0.2,0.51,0.0,40.0,0.48,0.19,1196.58,2718.27,0.3,220000.0,499773.31,54.91,120000.0,250000.0,300000.0,,,,,,
2789,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Higher education,161369415,0.13,0.24,0.58,0.06,0.43,0.82,0.18,0.13,0.05,91731366.0,0.69,0.53,0.19,0.65,0.08,0.94,0.06,0.8,0.2,0.34,0.64,0.02,,,,,,,0.44,0.18,0.38,0.54,0.58,0.01,0.13,0.0,0.04,0.21,0.05,0.01,0.11,0.0,0.01,0.03,0.01,0.25,0.0,0.09,0.06,0.15,0.4,0.0,40.0,0.33,0.26,1604.94,3645.93,0.4,320000.0,726943.0,79.87,176000.0,320000.0,450000.0,0.6,,,,,
2790,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Male,80299562,0.13,0.23,0.58,0.05,0.43,0.82,0.18,0.13,0.05,56223215.0,0.86,,0.08,0.81,0.1,0.94,0.06,0.8,0.2,0.37,0.6,0.03,,,,,,,0.43,0.2,0.38,,0.55,0.01,0.12,0.0,0.06,0.18,0.08,0.01,0.1,0.0,0.01,0.03,0.01,0.31,0.0,0.09,0.09,0.12,0.33,0.0,40.0,0.24,0.3,1792.11,4071.14,0.45,375000.0,851886.25,93.6,210000.0,360000.0,500000.0,,,,,,
2791,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Old worker,93924049,0.0,0.0,1.0,0.0,0.43,1.0,0.18,0.13,0.05,71907630.0,0.77,0.57,,0.75,0.09,0.97,0.03,,,0.32,0.65,0.03,,,,,,,0.45,0.16,0.39,0.52,,0.0,0.12,0.0,0.04,0.21,0.05,0.01,0.12,0.0,0.01,0.04,0.01,0.26,0.0,0.09,0.06,0.15,0.37,0.0,40.0,0.32,0.26,1800.0,4089.05,0.45,360000.0,817810.88,89.85,170000.0,360000.0,500000.0,0.6,,,,,
2792,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Rural,92143130,0.13,0.22,0.58,0.06,0.0,0.8,0.18,0.13,0.05,55173552.0,0.75,0.6,0.22,0.71,0.11,0.96,0.04,0.85,0.15,0.22,0.76,0.02,,,,,,,0.65,0.13,0.21,0.33,0.38,0.0,0.1,0.0,0.03,0.12,0.03,0.0,0.05,0.0,0.01,0.02,0.0,0.3,0.0,0.04,0.04,0.09,0.5,0.0,40.0,0.42,0.2,1355.01,3078.18,0.34,257143.0,584150.94,64.18,170000.0,300000.0,450000.0,0.6,,,,,
2793,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Total,161369415,0.13,0.24,0.58,0.06,0.43,0.82,0.22,0.15,0.07,91731366.0,0.69,0.53,0.19,0.65,0.08,0.94,0.06,0.8,0.2,0.34,0.64,0.02,,,,,,,0.44,0.18,0.38,0.54,0.58,0.01,0.13,0.0,0.04,0.21,0.05,0.01,0.11,0.0,0.01,0.03,0.01,0.25,0.0,0.09,0.06,0.15,0.4,0.0,40.0,0.33,0.26,1604.94,3645.93,0.4,320000.0,726943.0,79.87,176000.0,320000.0,450000.0,0.6,,,,,
2794,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Urban,69226285,0.11,0.26,0.58,0.05,1.0,0.84,0.18,0.13,0.05,36557814.0,0.63,0.45,0.17,0.57,0.04,0.91,0.09,0.73,0.27,0.53,0.45,0.03,,,,,,,0.1,0.25,0.64,0.9,0.92,0.01,0.19,0.0,0.05,0.34,0.08,0.02,0.2,0.0,0.01,0.05,0.01,0.17,0.01,0.16,0.1,0.24,0.24,0.0,40.0,0.18,0.34,1812.35,4117.1,0.45,375000.0,851886.25,93.6,200000.0,350000.0,450000.0,0.6,,,,,
2795,Indonesia,IDN,East Asia and Pacific,EAS,2000,saker,Young worker,38268568,0.0,1.0,0.0,0.0,0.47,1.0,0.18,0.13,0.05,19823736.0,0.52,0.43,0.19,0.42,0.04,0.8,0.2,0.8,0.2,0.42,0.57,0.01,,,,,,,0.42,0.25,0.33,0.62,0.58,0.01,0.2,0.0,0.04,0.19,0.04,0.01,0.08,0.0,0.01,0.01,0.0,0.19,0.0,0.06,0.06,0.15,0.5,0.0,40.0,0.36,0.23,1234.57,2804.56,0.31,250000.0,567924.19,62.4,195000.0,282000.0,240000.0,0.6,,,,,
2796,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Female,82612498,0.12,0.24,0.59,0.06,0.44,0.83,0.17,0.12,0.05,28426957.0,0.42,0.42,0.36,0.38,0.06,0.91,0.09,0.76,0.24,0.31,0.68,0.01,,,,,,,0.39,0.18,0.43,0.61,0.71,0.0,0.17,0.0,0.0,0.27,0.01,0.01,0.15,0.0,0.05,0.0,0.05,0.25,0.07,0.39,0.12,0.02,0.03,0.01,42.0,0.37,0.24,1746.03,3557.29,0.44,350000.0,713075.38,87.36,180000.0,350000.0,400000.0,,,,,,
2797,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Higher education,164896728,0.13,0.23,0.59,0.05,0.44,0.82,0.17,0.12,0.05,84965322.0,0.63,0.42,0.24,0.59,0.09,0.93,0.07,0.79,0.21,0.32,0.64,0.03,,,,,,,0.41,0.2,0.39,0.61,0.63,0.01,0.14,0.0,0.05,0.2,0.05,0.01,0.13,0.0,0.03,0.0,0.05,0.18,0.05,0.41,0.09,0.05,0.13,0.01,42.0,0.29,0.27,2205.88,4494.17,0.55,450000.0,916811.13,112.32,284000.0,426000.0,600000.0,0.76,,,,,
2798,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Male,82284230,0.13,0.23,0.59,0.05,0.44,0.82,0.17,0.12,0.05,56538365.0,0.84,,0.11,0.79,0.11,0.95,0.05,0.8,0.2,0.33,0.62,0.04,,,,,,,0.42,0.21,0.37,,0.58,0.01,0.13,0.0,0.07,0.16,0.08,0.02,0.12,0.0,0.03,0.0,0.05,0.14,0.04,0.41,0.07,0.06,0.18,0.01,42.0,0.25,0.29,2318.84,4724.31,0.58,500000.0,1018679.06,124.8,300000.0,450000.0,600000.0,,,,,,
2799,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Old worker,97405639,0.0,0.0,1.0,0.0,0.44,1.0,0.17,0.12,0.05,67528561.0,0.69,0.44,,0.67,0.1,0.97,0.03,,,0.3,0.66,0.04,,,,,,,0.42,0.18,0.4,0.58,,0.01,0.12,0.0,0.05,0.2,0.06,0.01,0.13,0.0,0.04,0.0,0.06,0.18,0.04,0.41,0.08,0.04,0.13,0.01,42.0,0.29,0.27,2515.72,5125.43,0.63,500000.0,1018679.06,124.8,300000.0,450000.0,700000.0,0.76,,,,,
2800,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Rural,92246985,0.14,0.21,0.6,0.06,0.0,0.81,0.17,0.12,0.05,48557339.0,0.65,0.43,0.29,0.62,0.13,0.95,0.05,0.83,0.17,0.18,0.79,0.03,,,,,,,0.63,0.14,0.23,0.38,0.39,0.01,0.09,0.0,0.04,0.12,0.04,0.0,0.07,0.0,0.02,0.0,0.02,0.12,0.02,0.63,0.06,0.03,0.1,0.0,42.0,0.38,0.22,1851.85,3772.89,0.46,375000.0,764009.31,93.6,280000.0,375000.0,550000.0,0.76,,,,,
2801,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Total,164896728,0.13,0.23,0.59,0.05,0.44,0.82,0.22,0.15,0.06,84965322.0,0.63,0.42,0.24,0.59,0.09,0.93,0.07,0.79,0.21,0.32,0.64,0.03,,,,,,,0.41,0.2,0.39,0.61,0.63,0.01,0.14,0.0,0.05,0.2,0.05,0.01,0.13,0.0,0.03,0.0,0.05,0.18,0.05,0.41,0.09,0.05,0.13,0.01,42.0,0.29,0.27,2205.88,4494.17,0.55,450000.0,916811.13,112.32,284000.0,426000.0,600000.0,0.76,,,,,
2802,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Urban,72649743,0.11,0.25,0.58,0.05,1.0,0.84,0.17,0.12,0.05,36407983.0,0.6,0.4,0.18,0.54,0.04,0.91,0.09,0.74,0.26,0.53,0.43,0.04,,,,,,,0.1,0.28,0.62,0.93,0.93,0.01,0.21,0.0,0.06,0.3,0.08,0.03,0.21,0.0,0.05,0.01,0.1,0.27,0.09,0.1,0.13,0.07,0.18,0.02,42.0,0.16,0.34,2333.33,4753.84,0.58,500000.0,1018679.06,124.8,300000.0,450000.0,600000.0,0.76,,,,,
2803,Indonesia,IDN,East Asia and Pacific,EAS,2001,saker,Young worker,38028823,0.0,1.0,0.0,0.0,0.48,1.0,0.17,0.12,0.05,17436761.0,0.46,0.35,0.24,0.36,0.05,0.79,0.21,0.79,0.21,0.45,0.55,0.01,,,,,,,0.37,0.28,0.34,0.71,0.63,0.01,0.23,0.0,0.05,0.18,0.05,0.01,0.11,0.0,0.01,0.0,0.03,0.15,0.08,0.37,0.14,0.06,0.14,0.01,42.0,0.28,0.27,1532.57,3122.39,0.38,306000.0,623431.56,76.38,250000.0,380000.0,285000.0,0.76,,,,,
2804,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Female,101586500,0.29,0.19,0.47,0.05,0.45,0.66,0.35,0.31,0.04,30990771.0,0.46,0.46,0.34,0.4,,0.88,0.12,0.69,0.31,0.37,0.5,0.13,,,,,,,0.43,0.16,0.41,0.57,0.69,0.0,0.15,0.0,0.0,0.26,0.01,0.01,0.14,0.0,0.06,0.0,0.04,0.24,0.07,0.42,0.11,0.02,0.03,0.0,40.0,0.44,0.2,1904.76,3468.65,0.48,360050.0,655665.88,89.87,150000.0,400000.0,450000.0,,,1.0,0.0,0.0,0.0
2805,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Higher education,179918171,0.33,0.2,0.43,0.04,0.47,0.63,0.35,0.31,0.04,72058480.0,0.64,0.45,0.21,0.55,,0.86,0.14,0.68,0.32,0.44,0.35,0.2,,,,,,,0.38,0.2,0.42,0.62,0.63,0.01,0.15,0.0,0.04,0.2,0.06,0.02,0.14,0.0,0.06,0.01,0.06,0.18,0.06,0.38,0.09,0.05,0.12,0.0,40.0,0.29,0.26,2659.72,4843.46,0.66,550000.0,1001572.63,137.28,300000.0,500000.0,700000.0,0.67,,,,,
2806,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Lower education,23525196,0.03,0.1,0.76,0.11,0.29,0.86,0.35,0.31,0.04,14219406.0,0.7,0.53,0.38,0.65,,0.93,0.07,0.81,0.19,0.27,0.43,0.29,,,,,,,0.63,0.13,0.24,0.4,0.37,0.01,0.08,0.0,0.03,0.16,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.15,0.04,0.63,0.06,0.02,0.1,0.0,40.0,0.41,0.23,1481.48,2697.84,0.37,300000.0,546312.38,74.88,212500.0,380000.0,266000.0,0.67,,1.0,0.0,0.0,0.0
2807,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Male,101856867,0.31,0.19,0.46,0.04,0.44,0.65,0.35,0.31,0.04,55287115.0,0.84,,0.1,0.73,,0.87,0.13,0.68,0.32,0.44,0.29,0.27,,,,,,,0.42,0.2,0.37,,0.55,0.01,0.12,0.0,0.06,0.16,0.08,0.02,0.11,0.0,0.04,0.01,0.06,0.14,0.04,0.42,0.07,0.05,0.17,0.0,40.0,0.24,0.29,2777.78,5058.45,0.69,600000.0,1092624.75,149.76,325000.0,550000.0,750000.0,,,1.0,0.0,0.0,0.0
2808,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Old worker,95278227,0.0,0.0,1.0,0.0,0.45,1.0,0.35,0.31,0.04,67625399.0,0.71,0.49,,0.66,,0.92,0.08,,,0.39,0.36,0.25,,,,,,,0.43,0.17,0.4,0.55,,0.01,0.12,0.0,0.04,0.2,0.06,0.02,0.13,0.0,0.05,0.01,0.06,0.18,0.05,0.43,0.07,0.04,0.12,0.0,40.0,0.31,0.26,2870.37,5227.06,0.72,600000.0,1092624.75,149.76,270000.0,550000.0,800000.0,0.67,,1.0,0.0,0.0,0.0
2809,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Rural,112682806,0.31,0.17,0.46,0.05,0.0,0.64,0.35,0.31,0.04,48633069.0,0.68,0.49,0.27,0.6,,0.89,0.11,0.72,0.28,0.28,0.43,0.29,,,,,,,0.66,0.13,0.22,0.34,0.37,0.01,0.08,0.0,0.03,0.12,0.04,0.0,0.06,0.0,0.03,0.0,0.02,0.11,0.02,0.65,0.06,0.02,0.09,0.0,40.0,0.4,0.21,1944.44,3540.91,0.49,400000.0,728416.5,99.84,250000.0,402500.0,600000.0,0.67,,1.0,0.0,0.0,0.0
2810,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Total,203443367,0.3,0.19,0.47,0.05,0.45,0.66,0.52,0.45,0.07,86277886.0,0.65,0.46,0.22,0.56,,0.87,0.13,0.69,0.31,0.41,0.37,0.22,,,,,,,0.43,0.19,0.39,0.57,0.61,0.01,0.13,0.0,0.04,0.19,0.06,0.01,0.12,0.0,0.05,0.0,0.05,0.18,0.05,0.42,0.09,0.04,0.12,0.0,40.0,0.31,0.26,2493.22,4540.27,0.62,500000.0,910520.56,124.8,270000.0,500000.0,650000.0,0.67,,1.0,0.0,0.0,0.0
2811,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Urban,90760561,0.28,0.2,0.47,0.04,1.0,0.68,0.35,0.31,0.04,37644817.0,0.61,0.43,0.16,0.52,,0.85,0.15,0.65,0.35,0.59,0.28,0.13,,,,,,,0.11,0.27,0.62,0.9,0.92,0.01,0.2,0.0,0.06,0.3,0.08,0.03,0.2,0.0,0.08,0.01,0.1,0.26,0.1,0.11,0.12,0.07,0.16,0.0,40.0,0.19,0.32,2777.78,5058.45,0.69,600000.0,1092624.75,149.76,300000.0,550000.0,700000.0,0.67,,1.0,0.0,0.0,0.0
2812,Indonesia,IDN,East Asia and Pacific,EAS,2002,susen,Young worker,38186557,0.0,1.0,0.0,0.0,0.49,1.0,0.35,0.31,0.04,18652487.0,0.49,0.38,0.22,0.34,,0.69,0.31,0.69,0.31,0.52,0.42,0.06,,,,,,,0.39,0.27,0.33,0.69,0.61,0.01,0.22,0.0,0.04,0.18,0.05,0.01,0.1,0.0,0.02,0.0,0.04,0.15,0.08,0.39,0.14,0.07,0.12,0.0,40.0,0.31,0.26,1719.58,3131.42,0.43,350000.0,637364.44,87.36,266000.0,415000.0,300000.0,0.67,,1.0,0.0,0.0,0.0
2813,Indonesia,IDN,East Asia and Pacific,EAS,2003,susen,Female,106557785,0.29,0.19,0.48,0.05,0.42,0.67,0.35,0.31,0.04,32462964.0,0.46,0.46,0.34,0.4,,0.86,0.14,0.66,0.34,0.34,0.53,0.13,,,,,,,0.47,0.15,0.38,0.53,0.65,0.0,0.14,0.0,0.0,0.24,0.01,0.01,0.12,0.0,0.05,0.0,0.04,0.23,0.06,0.46,0.11,0.02,0.03,0.0,40.0,0.43,0.2,2222.22,3796.72,0.55,450000.0,768835.13,112.32,195000.0,460000.0,500000.0,,,1.0,0.0,0.0,0.0
