Country name,Country Code,Region,Year of Survey,Survey Type,Subsample,Total population, Agriculture (aged 15-64), Industry (aged 15-64), Services (aged 15-64), Female in non-agricultural employment (aged 15-64),Youth in non-agricultural employment (aged 15-64), Mining (aged 15-64), Manufacturing (aged 15-64), Public utilities (aged 15-64), Construction (aged 15-64), Commerce (aged 15-64),Transport & Communication (aged 15-64),Financial and Business Services (aged 15-64),Public Administration (aged 15-64), Other services (aged 15-64), Senior Officials (aged 15-64), Professionals (aged 15-64), Technicians (aged 15-64), Clerks (aged 15-64), Service and Market Sales (aged 15-64), Skilled Agriculture (aged 15-64), Craft Workers (aged 15-64), Machine Operators (aged 15-64), Elementary Occupations (aged 15-64), Armed Forces
Pakistan,PAK,South Asia,2015,pslm,Lower education,99005526,0.48,0.24,0.28,0.27,0.55,0.0,0.13,0.0,0.11,0.12,0.06,0.01,0.01,0.08,0.02,0.0,0.01,0.0,0.12,0.34,0.15,0.06,0.3,0.0
Pakistan,PAK,South Asia,2015,pslm,Male,80978120,0.3,0.27,0.43,,0.68,0.0,0.14,0.01,0.12,0.19,0.07,0.03,0.03,0.1,0.04,0.05,0.03,0.02,0.18,0.22,0.13,0.08,0.25,0.0
Pakistan,PAK,South Asia,2015,pslm,Old worker,59690110,0.38,0.22,0.4,0.34,,0.0,0.12,0.01,0.09,0.15,0.06,0.03,0.03,0.13,0.04,0.06,0.03,0.02,0.15,0.28,0.13,0.07,0.22,0.0
Pakistan,PAK,South Asia,2015,pslm,Rural,57328620,0.05,0.32,0.63,0.91,0.96,0.0,0.23,0.01,0.08,0.27,0.07,0.06,0.04,0.2,0.06,0.1,0.05,0.04,0.25,0.03,0.21,0.09,0.16,0.0
Pakistan,PAK,South Asia,2015,pslm,Total,163904193,0.38,0.23,0.38,0.36,0.61,0.0,0.13,0.01,0.09,0.15,0.05,0.03,0.03,0.13,0.03,0.06,0.03,0.02,0.15,0.28,0.14,0.06,0.24,0.0
Pakistan,PAK,South Asia,2015,pslm,Urban,106575573,0.55,0.19,0.26,0.22,0.47,0.0,0.09,0.0,0.1,0.09,0.05,0.01,0.02,0.09,0.02,0.04,0.02,0.01,0.09,0.4,0.1,0.05,0.28,0.0
Pakistan,PAK,South Asia,2015,pslm,Young worker,33079771,0.39,0.27,0.34,0.42,0.61,0.0,0.16,0.0,0.11,0.16,0.04,0.01,0.01,0.12,0.02,0.04,0.01,0.01,0.14,0.27,0.16,0.05,0.29,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Female,2003696,0.08,0.09,0.83,0.92,0.87,0.0,0.07,0.0,0.01,0.29,0.04,0.11,0.31,0.09,0.07,0.16,0.11,0.12,0.26,0.07,0.05,0.01,0.16,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Higher education,2538279,0.05,0.18,0.76,0.98,0.88,0.0,0.07,0.01,0.1,0.26,0.1,0.11,0.26,0.03,0.08,0.14,0.11,0.08,0.2,0.03,0.13,0.08,0.15,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Lower education,1425709,0.39,0.21,0.39,0.69,0.44,0.0,0.09,0.01,0.12,0.17,0.05,0.04,0.06,0.08,0.01,0.0,0.01,0.01,0.15,0.28,0.16,0.06,0.33,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Male,1960292,0.17,0.26,0.57,,0.78,0.0,0.08,0.01,0.17,0.21,0.12,0.09,0.15,0.01,0.06,0.07,0.07,0.03,0.14,0.1,0.2,0.12,0.21,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Old worker,1822358,0.12,0.19,0.69,0.93,,0.0,0.08,0.01,0.1,0.23,0.09,0.1,0.23,0.04,0.07,0.12,0.09,0.06,0.18,0.08,0.14,0.08,0.17,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Rural,1297119,0.42,0.17,0.41,0.7,0.5,0.0,0.08,0.0,0.08,0.17,0.05,0.03,0.12,0.04,0.02,0.05,0.03,0.03,0.14,0.29,0.13,0.06,0.26,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Total,3963988,0.13,0.19,0.68,0.92,0.81,0.0,0.08,0.01,0.1,0.24,0.09,0.09,0.21,0.04,0.06,0.11,0.08,0.07,0.19,0.09,0.14,0.07,0.19,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Urban,2666869,0.02,0.2,0.78,0.99,0.98,0.0,0.08,0.01,0.11,0.27,0.11,0.12,0.25,0.05,0.07,0.14,0.11,0.08,0.21,0.01,0.14,0.08,0.16,0.0
Panama,PAN,Latin America and Caribbean,2015,eh0,Young worker,669999,0.19,0.19,0.62,0.87,0.81,0.0,0.07,0.01,0.12,0.29,0.08,0.08,0.13,0.04,0.02,0.04,0.07,0.08,0.22,0.13,0.13,0.05,0.27,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Female,3380799,0.49,0.02,0.49,0.51,0.49,0.0,0.01,0.0,0.01,0.17,0.01,0.02,0.22,0.07,0.0,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.67,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Higher education,3996122,0.46,0.02,0.52,0.54,0.52,0.0,0.01,0.0,0.01,0.17,0.01,0.02,0.24,0.07,0.01,0.03,0.01,0.01,0.01,0.02,0.01,0.01,0.64,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Lower education,2986603,0.53,0.02,0.45,0.47,0.46,0.0,0.01,0.0,0.01,0.16,0.01,0.01,0.18,0.08,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.01,0.69,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Male,3601927,0.5,0.02,0.48,,0.48,0.01,0.01,0.0,0.01,0.16,0.01,0.02,0.21,0.07,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.67,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Old worker,2640908,0.49,0.02,0.49,0.52,,0.0,0.01,0.0,0.01,0.17,0.01,0.02,0.22,0.07,0.0,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.67,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Rural,6011646,0.54,0.01,0.45,0.46,0.43,0.0,0.0,0.0,0.01,0.16,0.01,0.01,0.2,0.08,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.7,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Total,6982725,0.5,0.02,0.48,0.51,0.48,0.0,0.01,0.0,0.01,0.17,0.01,0.02,0.21,0.07,0.0,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.67,0.0
Papua New Guinea,PNG,East Asia and Pacific,2009,hies,Young worker,1287856,0.52,0.02,0.46,0.49,0.48,0.0,0.0,0.0,0.01,0.15,0.01,0.02,0.2,0.09,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.66,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Female,3409045,0.14,0.09,0.77,0.86,0.91,0.0,0.08,0.0,0.0,0.32,0.01,0.05,0.39,0.0,0.03,0.1,0.07,0.06,0.3,0.13,0.06,0.0,0.23,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Higher education,4025862,0.1,0.2,0.7,0.94,0.86,0.0,0.13,0.01,0.07,0.3,0.04,0.08,0.28,0.0,0.05,0.1,0.1,0.07,0.21,0.08,0.14,0.05,0.19,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Lower education,2847634,0.37,0.21,0.43,0.69,0.63,0.0,0.1,0.0,0.1,0.22,0.02,0.02,0.16,0.0,0.01,0.0,0.01,0.01,0.17,0.31,0.17,0.05,0.28,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Male,3464451,0.22,0.28,0.5,,0.78,0.0,0.14,0.01,0.13,0.25,0.05,0.06,0.14,0.0,0.04,0.04,0.07,0.04,0.13,0.17,0.22,0.08,0.21,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Old worker,3055162,0.19,0.2,0.61,0.85,,0.0,0.12,0.01,0.07,0.26,0.04,0.06,0.25,0.0,0.05,0.08,0.07,0.04,0.2,0.17,0.15,0.06,0.18,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Rural,2640668,0.48,0.15,0.37,0.59,0.55,0.0,0.08,0.0,0.06,0.17,0.02,0.02,0.15,0.0,0.01,0.04,0.02,0.02,0.13,0.39,0.1,0.04,0.24,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Total,6873496,0.19,0.2,0.61,0.86,0.83,0.0,0.12,0.0,0.08,0.28,0.03,0.06,0.24,0.0,0.04,0.07,0.07,0.05,0.2,0.16,0.15,0.05,0.22,0.0
Paraguay,PRY,Latin America and Caribbean,2012,eph,Urban,3929499,0.04,0.2,0.76,0.96,0.97,0.0,0.13,0.01,0.07,0.32,0.06,0.07,0.3,0.0,0.05,0.08,0.1,0.09,0.24,0.03,0.15,0.06,0.2,0.0
Paraguay,PRY,Latin America and Caribbean,2017,eph,Young worker,1340821,0.17,0.22,0.6,0.91,0.83,0.0,0.12,0.0,0.1,0.32,0.02,0.05,0.2,0.0,0.01,0.01,0.08,0.07,0.2,0.12,0.14,0.04,0.33,0.0
Peru,PER,Latin America and Caribbean,2015,enaho,Female,16308313,0.25,0.09,0.66,0.75,0.74,0.0,0.08,0.0,0.01,0.37,0.02,0.05,0.03,0.2,0.0,0.09,0.05,0.07,0.26,0.05,0.06,0.01,0.4,0.0
Peru,PER,Latin America and Caribbean,2015,enaho,Higher education,17613221,0.15,0.19,0.65,0.88,0.75,0.01,0.11,0.0,0.07,0.28,0.09,0.07,0.05,0.17,0.01,0.1,0.09,0.08,0.17,0.05,0.09,0.11,0.3,0.01
Peru,PER,Latin America and Caribbean,2015,enaho,Lower education,14210568,0.57,0.11,0.32,0.48,0.36,0.01,0.06,0.0,0.04,0.21,0.04,0.01,0.01,0.05,0.0,0.0,0.01,0.0,0.15,0.26,0.06,0.05,0.47,0.0
Peru,PER,Latin America and Caribbean,2015,enaho,Male,15515476,0.27,0.24,0.49,,0.7,0.02,0.1,0.0,0.11,0.16,0.13,0.06,0.05,0.08,0.01,0.06,0.08,0.05,0.08,0.15,0.1,0.17,0.29,0.01
Peru,PER,Latin America and Caribbean,2015,enaho,Old worker,14805657,0.25,0.18,0.57,0.76,,0.01,0.1,0.0,0.06,0.25,0.08,0.05,0.05,0.15,0.01,0.09,0.07,0.05,0.16,0.13,0.08,0.1,0.3,0.01
Peru,PER,Latin America and Caribbean,2015,enaho,Rural,7494279,0.75,0.08,0.18,0.27,0.29,0.01,0.04,0.0,0.03,0.1,0.02,0.0,0.02,0.04,0.0,0.01,0.01,0.01,0.08,0.32,0.04,0.03,0.5,0.0
Peru,PER,Latin America and Caribbean,2015,enaho,Total,31823789,0.26,0.17,0.57,0.75,0.72,0.01,0.09,0.0,0.06,0.26,0.08,0.05,0.04,0.14,0.0,0.07,0.07,0.06,0.17,0.11,0.08,0.09,0.34,0.01
Peru,PER,Latin America and Caribbean,2015,enaho,Urban,24329510,0.1,0.2,0.7,0.92,0.91,0.01,0.11,0.0,0.07,0.31,0.1,0.07,0.05,0.17,0.01,0.09,0.09,0.08,0.19,0.04,0.09,0.12,0.29,0.01
Peru,PER,Latin America and Caribbean,2015,enaho,Young worker,5470247,0.28,0.16,0.56,0.74,0.72,0.01,0.09,0.0,0.06,0.3,0.08,0.05,0.02,0.09,0.0,0.02,0.05,0.08,0.19,0.02,0.08,0.07,0.49,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Female,47527698,0.19,0.1,0.71,0.81,0.86,0.0,0.09,0.0,0.0,0.34,0.02,0.06,0.14,0.15,0.19,0.09,0.03,0.1,0.16,0.05,0.03,0.02,0.33,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Higher education,59010139,0.18,0.17,0.64,0.89,0.78,0.0,0.1,0.01,0.06,0.26,0.1,0.07,0.13,0.08,0.18,0.07,0.04,0.09,0.15,0.08,0.07,0.06,0.26,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Lower education,36505599,0.57,0.14,0.29,0.53,0.4,0.01,0.06,0.0,0.07,0.13,0.06,0.0,0.02,0.08,0.11,0.0,0.0,0.01,0.05,0.26,0.06,0.03,0.47,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Male,47988039,0.36,0.2,0.44,,0.6,0.01,0.08,0.01,0.11,0.15,0.13,0.05,0.07,0.04,0.14,0.03,0.02,0.04,0.1,0.18,0.1,0.08,0.31,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Old worker,41210489,0.29,0.16,0.55,0.8,,0.01,0.08,0.01,0.07,0.21,0.09,0.06,0.11,0.08,0.19,0.05,0.03,0.06,0.1,0.15,0.07,0.06,0.28,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Rural,47938343,0.49,0.12,0.38,0.64,0.51,0.01,0.06,0.0,0.05,0.16,0.06,0.02,0.08,0.06,0.13,0.03,0.01,0.03,0.09,0.22,0.05,0.04,0.39,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Total,95515737,0.29,0.16,0.55,0.81,0.69,0.01,0.08,0.0,0.07,0.22,0.09,0.05,0.1,0.08,0.16,0.05,0.03,0.06,0.12,0.13,0.07,0.05,0.32,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Urban,47577394,0.09,0.2,0.71,0.96,0.91,0.0,0.11,0.01,0.08,0.29,0.11,0.09,0.12,0.11,0.19,0.07,0.04,0.1,0.16,0.04,0.09,0.07,0.24,0.0
Philippines,PHL,East Asia and Pacific,2014,lfs,Young worker,18674536,0.31,0.17,0.53,0.86,0.69,0.01,0.1,0.0,0.06,0.26,0.07,0.05,0.06,0.1,0.05,0.04,0.02,0.08,0.21,0.04,0.05,0.04,0.47,0.0
Poland,POL,Europe and Central Asia,2011,hbs,Higher education,32565253,0.13,0.38,0.49,0.85,0.91,0.02,0.22,0.03,0.11,0.18,0.11,0.12,0.08,0.0,0.06,0.17,0.11,0.07,0.14,0.09,0.17,0.1,0.08,0.01
Poland,POL,Europe and Central Asia,2011,hbs,Lower education,5156405,0.4,0.38,0.22,0.52,0.82,0.01,0.18,0.02,0.18,0.07,0.07,0.06,0.02,0.0,0.01,0.0,0.0,0.01,0.08,0.31,0.19,0.11,0.3,0.0
Poland,POL,Europe and Central Asia,2011,hbs,Male,17895485,0.13,0.48,0.38,,0.89,0.03,0.23,0.04,0.18,0.13,0.12,0.09,0.05,0.0,0.07,0.1,0.08,0.04,0.08,0.11,0.28,0.17,0.08,0.01
Poland,POL,Europe and Central Asia,2011,hbs,Old worker,20725104,0.15,0.38,0.47,0.82,,0.02,0.21,0.03,0.12,0.17,0.11,0.12,0.07,0.0,0.06,0.17,0.1,0.07,0.12,0.11,0.17,0.1,0.09,0.0
Poland,POL,Europe and Central Asia,2011,hbs,Rural,23254014,0.02,0.39,0.59,0.98,0.99,0.02,0.22,0.04,0.12,0.21,0.13,0.16,0.09,0.0,0.07,0.21,0.12,0.09,0.15,0.01,0.16,0.1,0.09,0.01
Poland,POL,Europe and Central Asia,2011,hbs,Total,37721658,0.15,0.38,0.47,0.83,0.9,0.02,0.21,0.03,0.12,0.18,0.11,0.11,0.07,0.0,0.06,0.16,0.1,0.07,0.13,0.11,0.17,0.1,0.1,0.0
Poland,POL,Europe and Central Asia,2011,hbs,Urban,14467644,0.34,0.37,0.3,0.59,0.8,0.01,0.21,0.02,0.12,0.13,0.08,0.04,0.05,0.0,0.03,0.07,0.06,0.05,0.11,0.27,0.2,0.11,0.11,0.0
Poland,POL,Europe and Central Asia,2011,hbs,Young worker,5446014,0.1,0.39,0.51,0.93,0.9,0.01,0.23,0.02,0.14,0.27,0.12,0.08,0.04,0.0,0.01,0.05,0.08,0.1,0.25,0.07,0.21,0.1,0.13,0.01
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Higher education,134602666,0.04,0.3,0.66,0.98,0.98,0.03,0.14,0.05,0.08,0.22,0.1,0.06,0.07,0.2,0.08,0.27,0.13,0.07,0.18,0.0,0.07,0.09,0.11,0.0
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Lower education,9733209,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Male,61840002,0.07,0.42,0.51,,0.96,0.05,0.17,0.07,0.14,0.17,0.14,0.04,0.08,0.07,0.15,0.17,0.08,0.03,0.17,0.0,0.18,0.18,0.05,0.0
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Old worker,80117070,0.04,0.3,0.65,0.98,,0.03,0.14,0.05,0.08,0.21,0.1,0.07,0.07,0.2,0.09,0.27,0.13,0.07,0.17,0.0,0.08,0.09,0.1,0.0
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Rural,39635286,0.14,0.25,0.62,0.92,0.92,0.02,0.11,0.05,0.06,0.15,0.07,0.06,0.09,0.24,0.08,0.31,0.11,0.08,0.12,0.0,0.04,0.2,0.07,0.0
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Total,144335875,0.04,0.3,0.66,0.98,0.98,0.03,0.14,0.05,0.08,0.22,0.1,0.06,0.07,0.2,0.08,0.27,0.13,0.07,0.18,0.0,0.07,0.09,0.11,0.0
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Urban,104700589,0.02,0.32,0.67,0.99,0.99,0.03,0.15,0.05,0.08,0.24,0.11,0.07,0.06,0.19,0.09,0.27,0.13,0.06,0.19,0.0,0.08,0.07,0.11,0.0
Russian Federation,RUS,Europe and Central Asia,2016,rlms,Young worker,14762302,0.02,0.23,0.74,1.0,0.98,0.03,0.11,0.03,0.06,0.37,0.09,0.05,0.05,0.18,0.0,0.32,0.1,0.0,0.38,0.0,0.0,0.0,0.2,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Female,5967091,0.83,0.02,0.15,0.17,0.22,0.0,0.01,0.0,0.01,0.07,0.01,0.0,0.03,0.05,0.0,0.02,0.0,0.0,0.07,0.73,0.01,0.0,0.15,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Higher education,2466017,0.45,0.1,0.45,0.47,0.36,0.01,0.03,0.01,0.06,0.13,0.05,0.02,0.17,0.08,0.03,0.14,0.03,0.02,0.16,0.42,0.06,0.02,0.11,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Lower education,8966030,0.79,0.06,0.15,0.12,0.29,0.01,0.02,0.0,0.03,0.07,0.02,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.07,0.68,0.03,0.01,0.22,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Male,5464956,0.62,0.12,0.26,,0.39,0.02,0.03,0.0,0.07,0.09,0.05,0.0,0.05,0.07,0.01,0.03,0.01,0.0,0.1,0.52,0.05,0.03,0.25,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Old worker,3976878,0.75,0.07,0.19,0.15,,0.01,0.02,0.0,0.04,0.08,0.03,0.0,0.05,0.03,0.01,0.03,0.01,0.0,0.08,0.65,0.03,0.02,0.16,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Rural,9459382,0.83,0.05,0.12,0.08,0.21,0.01,0.01,0.0,0.03,0.05,0.02,0.0,0.02,0.03,0.0,0.01,0.0,0.0,0.05,0.72,0.02,0.01,0.18,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Total,11432047,0.73,0.07,0.2,0.17,0.3,0.01,0.02,0.0,0.04,0.08,0.03,0.0,0.04,0.06,0.01,0.03,0.01,0.0,0.08,0.63,0.03,0.01,0.2,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Urban,1972665,0.24,0.13,0.63,0.66,0.8,0.01,0.04,0.01,0.08,0.22,0.08,0.02,0.12,0.19,0.02,0.08,0.02,0.02,0.25,0.21,0.08,0.04,0.28,0.0
Rwanda,RWA,Sub-Saharan Africa,2013,eicv,Young worker,2280825,0.7,0.07,0.24,0.22,0.3,0.01,0.01,0.0,0.04,0.08,0.03,0.0,0.01,0.11,0.0,0.01,0.0,0.0,0.08,0.59,0.02,0.01,0.28,0.0
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Female,63525,0.23,0.06,0.72,0.77,0.8,0.0,0.05,0.0,0.01,0.36,0.01,0.0,0.07,0.27,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Higher education,20727,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.44,0.0,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Lower education,104665,0.27,0.19,0.53,0.77,0.75,0.0,0.09,0.01,0.09,0.18,0.04,0.01,0.08,0.23,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Male,61866,0.3,0.27,0.43,,0.73,0.0,0.11,0.02,0.13,0.08,0.06,0.01,0.09,0.2,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Old worker,36341,0.28,0.16,0.56,0.77,,0.0,0.07,0.01,0.07,0.19,0.04,0.01,0.09,0.23,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Rural,55725,0.42,0.18,0.4,0.6,0.6,0.0,0.1,0.01,0.07,0.13,0.03,0.0,0.06,0.18,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Total,125391,0.27,0.19,0.53,0.77,0.75,0.0,0.09,0.01,0.09,0.18,0.04,0.0,0.08,0.23,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Urban,69666,0.15,0.21,0.65,0.92,0.87,0.0,0.08,0.02,0.11,0.23,0.04,0.01,0.1,0.27,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,2000,ecvm,Young worker,30571,0.25,0.28,0.47,0.8,0.75,0.0,0.13,0.02,0.13,0.16,0.03,0.0,0.05,0.23,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Female,7737652,0.49,0.06,0.46,0.51,0.4,0.0,0.05,0.0,0.0,0.32,0.01,0.0,0.01,0.12,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Higher education,3348358,0.24,0.22,0.54,0.85,0.41,0.04,0.12,0.01,0.05,0.18,0.05,0.05,0.04,0.21,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Lower education,11401458,0.54,0.14,0.32,0.47,0.38,0.01,0.09,0.0,0.04,0.21,0.03,0.01,0.0,0.07,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Male,7012164,0.5,0.22,0.28,,0.38,0.02,0.13,0.0,0.06,0.12,0.05,0.02,0.01,0.07,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Old worker,4846724,0.45,0.15,0.4,0.55,,0.02,0.09,0.0,0.04,0.24,0.04,0.01,0.01,0.09,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Rural,8617746,0.76,0.07,0.17,0.25,0.16,0.0,0.05,0.0,0.02,0.11,0.02,0.0,0.0,0.04,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Total,14749816,0.49,0.15,0.35,0.51,0.38,0.02,0.1,0.0,0.04,0.2,0.03,0.01,0.01,0.09,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Urban,6132070,0.07,0.29,0.64,0.96,0.92,0.03,0.18,0.01,0.07,0.34,0.06,0.03,0.02,0.19,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,2011,esps,Young worker,2857989,0.62,0.17,0.22,0.4,0.38,0.02,0.12,0.0,0.03,0.09,0.02,0.01,0.0,0.1,,,,,,,,,,
Serbia,SRB,Europe and Central Asia,2009,hbs,Higher education,5256157,,,,,,,,,,,,,,,0.05,0.12,0.1,0.13,0.2,0.1,0.15,0.07,0.07,0.0
Serbia,SRB,Europe and Central Asia,2010,hbs,Lower education,2387672,,,,,,,,,,,,,,,0.01,0.0,0.0,0.01,0.1,0.43,0.11,0.06,0.28,0.0
Serbia,SRB,Europe and Central Asia,2013,hbs,Male,3418349,,,,,,,,,,,,,,,0.06,0.09,0.07,0.06,0.15,0.16,0.19,0.14,0.09,0.0
Serbia,SRB,Europe and Central Asia,2013,hbs,Old worker,3873453,,,,,,,,,,,,,,,0.05,0.12,0.09,0.11,0.18,0.14,0.13,0.09,0.1,0.0
Serbia,SRB,Europe and Central Asia,2013,hbs,Rural,2893317,,,,,,,,,,,,,,,0.03,0.03,0.05,0.05,0.14,0.32,0.14,0.1,0.14,0.0
Serbia,SRB,Europe and Central Asia,2013,hbs,Total,7096115,,,,,,,,,,,,,,,0.05,0.11,0.09,0.1,0.18,0.14,0.13,0.09,0.1,0.0
Serbia,SRB,Europe and Central Asia,2010,hbs,Urban,3268851,,,,,,,,,,,,,,,0.04,0.04,0.04,0.06,0.15,0.32,0.14,0.08,0.14,0.0
Serbia,SRB,Europe and Central Asia,2008,hbs,Young worker,954900,,,,,,,,,,,,,,,0.01,0.01,0.03,0.05,0.33,0.14,0.19,0.06,0.18,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Female,2612559,0.58,0.37,0.05,0.42,0.33,0.0,0.0,0.36,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.02,0.0,0.01,0.37,0.57,0.01,0.0,0.01,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Higher education,3908224,0.61,0.31,0.08,0.41,0.32,0.0,0.01,0.29,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.04,0.01,0.01,0.26,0.59,0.04,0.03,0.02,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Lower education,1146623,0.56,0.39,0.05,0.52,0.37,0.01,0.03,0.35,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.01,0.01,0.0,0.31,0.51,0.09,0.06,0.02,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Male,2442288,0.64,0.25,0.11,,0.32,0.01,0.03,0.21,0.01,0.01,0.0,0.08,0.02,0.0,0.0,0.05,0.02,0.01,0.14,0.59,0.09,0.07,0.02,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Old worker,1766650,0.59,0.32,0.09,0.44,,0.0,0.01,0.3,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.04,0.01,0.01,0.27,0.56,0.05,0.04,0.02,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Rural,3394396,0.77,0.21,0.03,0.27,0.21,0.0,0.01,0.19,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.18,0.75,0.02,0.02,0.01,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Total,5054847,0.6,0.32,0.08,0.42,0.33,0.0,0.02,0.29,0.0,0.01,0.0,0.05,0.02,0.0,0.0,0.04,0.01,0.01,0.27,0.58,0.05,0.03,0.02,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Urban,1660451,0.18,0.6,0.22,0.85,0.77,0.01,0.03,0.55,0.01,0.03,0.01,0.14,0.05,0.0,0.01,0.1,0.03,0.02,0.5,0.14,0.1,0.06,0.04,0.0
Sierra Leone,SLE,Sub-Saharan Africa,2014,lfsr,Young worker,1034535,0.67,0.29,0.04,0.33,0.33,0.01,0.02,0.26,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.24,0.65,0.05,0.03,0.02,0.0
