,index,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,title
6017,67705,921005938,20200430,202004,2020,2020.3288,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,20," Appeal, not specified below",20,2,1,3.0,2,1,2,-2.92397660818713,0,,,,,,,,4,"Bhopal, Madhya Pradesh, India",IN,IN35,17746,23.2667,77.4,-2091670,4,"Bhopal, Madhya Pradesh, India",IN,IN35,17746.0,23.2667,77.4,-2091670,20200430114500,https://www.business-standard.com/article/current-affairs/covid-19-hinterland-digest-stonepelting-in-kanpur-domestic-violence-rises-120043000595_1.html,covid 19 hinterland digest stonepelting in kanpur domestic violence rises 120043000595 1
6018,67986,921006219,20200430,202004,2020,2020.3288,COP,POLICE,,,,,,COP,,,CVL,VILLAGE,,,,,,CVL,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,20,1,10,-7.32484076433121,4,"Palghar, Maharashtra, India",IN,IN16,17783,19.6833,72.75,-2106854,4,"Palghar, Maharashtra, India",IN,IN16,17783,19.6833,72.75,-2106854,4,"Palghar, Maharashtra, India",IN,IN16,17783.0,19.6833,72.75,-2106854,20200430114500,https://zeenews.india.com/maharashtra/bombay-hc-admits-plea-seeking-cbi/sit-probe-into-palghar-mob-lynching-case-compensation-for-victims-kin-2280172.html,sit probe into palghar mob lynching case compensation for victims kin 2280172
6019,69135,921010655,20200430,202004,2020,2020.3288,,,,,,,,,,,MIL,ARMY,,,,,,MIL,,,0,130," Threaten, not specified below",130,13,3,-4.4,10,1,10,-4.03022670025189,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200430121500,https://www.newsweekpakistan.com/soldier-among-three-victims-of-unprovoked-indian-fire-along-loc/,soldier among three victims of unprovoked indian fire along loc
6020,69510,921011030,20200430,202004,2020,2020.3288,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,1,72, Provide military aid,72,7,2,8.3,2,1,2,1.08459869848156,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200430121500,https://www.indiatimes.com/trending/wtf/tom-hanks-wife-rita-wilson-donate-blood-plasma-help-with-covid-19-research-512152.html,tom hanks wife rita wilson donate blood plasma help with covid 19 research 512152
6021,71820,921010406,20200430,202004,2020,2020.3288,USA,ILLINOIS,USA,,,,,,,,LEG,DELEGATE,,,,,,LEG,,,1,120," Reject, not specified below",120,12,3,-4.0,2,1,2,0.66889632107024,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200430120000,https://thetakeout.com/laura-shapiro-writes-the-history-of-women-in-their-kitc-1843139114,laura shapiro writes the history of women in their kitc 1843139114
6022,73979,921016662,20200430,202004,2020,2020.3288,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,43, Host a visit,43,4,1,2.8,10,1,10,-6.99404761904762,4,"Mandira, Orissa, India",IN,IN21,17820,22.25,84.6667,-2103722,0,,,,,,,,4,"Mandira, Orissa, India",IN,IN21,17820.0,22.25,84.6667,-2103722,20200430124500,https://livenews.co.nz/2020/04/29/covid-19-millions-of-children-in-lockdown-in-asia-at-risk-of-domestic-violence/,covid 19 millions of children in lockdown in asia at risk of domestic violence
6023,75624,921018307,20200430,202004,2020,2020.3288,ELI,ACTOR,,,,,,ELI,,,HLH,HOSPITAL,,,,,,HLH,,,1,51, Praise or endorse,51,5,1,3.4,10,1,10,2.69058295964126,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430130000,https://zeenews.india.com/people/wife-neetu-ranbir-alia-among-other-family-members-bid-a-tearful-adieu-to-rishi-kapoor-2280171.html,wife neetu ranbir alia among other family members bid a tearful adieu to rishi kapoor 2280171
6024,77670,921021318,20200430,202004,2020,2020.3288,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,120," Reject, not specified below",120,12,3,-4.0,10,1,10,-3.43137254901961,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430131500,https://www.business-standard.com/article/pti-stories/none-of-us-could-see-his-face-for-last-time-daughter-of-covid-19-victim-120043001057_1.html,none of us could see his face for last time daughter of covid 19 victim 120043001057 1
6025,82143,921031548,20200430,202004,2020,2020.3288,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,80," Yield, not specified below ",80,8,2,5.0,5,1,5,-0.33840947546531,4,"Sahibabad, Uttar Pradesh, India",IN,IN36,70265,28.6833,77.4,-2109806,0,,,,,,,,4,"Sahibabad, Uttar Pradesh, India",IN,IN36,70265.0,28.6833,77.4,-2109806,20200430141500,https://www.idiva.com/news-opinion/news/ghaziabad-man-sent-out-to-buy-groceries-by-mother-returns-home-with-a-wife/18008933,ghaziabad man sent out to buy groceries by mother returns home with a wife
6026,88685,921039376,20200430,202004,2020,2020.3288,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,17, Engage in symbolic act,17,1,1,0.0,4,1,4,1.14285714285714,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200430150000,https://www.hindustantimes.com/bollywood/irrfan-khan-s-wife-sutapa-sikdar-pays-tribute-to-him-with-moving-post-i-have-not-lost-i-have-gained-in-every-which-way/story-QtFDceX1ECM0mBc2mpzKsO.html,irrfan khan s wife sutapa sikdar pays tribute to him with moving post i have not lost i have gained in every which way
6027,95077,921049234,20200430,202004,2020,2020.3288,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,51, Praise or endorse,51,5,1,3.4,10,1,10,-7.2555205047318605,0,,,,,,,,4,"Betul, Goa, India",IN,IN33,70123,15.1333,73.95,-2091119,4,"Betul, Goa, India",IN,IN33,70123.0,15.1333,73.95,-2091119,20200430160000,https://www.timesnownews.com/mirror-now/crime/article/seven-persons-throw-youth-into-well-gang-rape-his-younger-sister/585383,seven persons throw youth into well gang rape his younger sister
6028,97155,921054284,20200430,202004,2020,2020.3288,BUS,CORPORATION,,,,,,BUS,,,,,,,,,,,,,0,1821, Sexually assault,182,18,4,-9.0,10,1,10,-0.497512437810951,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430163000,https://www.theeagle.com/opinion/columnists/in-march-india-executed-4-men-for-gang-rape-what-improves-womens-status-and-reduces/article_f47d4765-04c4-541c-a866-f5d7bf6373af.html,in march india executed 4 men for gang rape what improves womens status and reduces
6029,97823,921054952,20200430,202004,2020,2020.3288,JUD,HIGH COURT,,,,,,JUD,,,,,,,,,,,,,1,84," Return, release, not specified below",84,8,2,7.0,10,1,10,-10.828025477707,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430163000,https://www.business-standard.com/article/pti-stories/hc-grants-interim-bail-to-minor-girl-s-rape-accused-as-family-need-medical-attention-120043001545_1.html,hc grants interim bail to minor girl s rape accused as family need medical attention 120043001545 1
6030,104991,921068082,20200430,202004,2020,2020.3288,MED,MEDIA,,,,,,MED,,,ELI,ACTOR,,,,,,ELI,,,1,40," Consult, not specified below",40,4,1,1.0,10,1,10,0.86206896551724,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430174500,https://www.koimoi.com/bollywood-news/irrfan-khans-wife-sutapa-sikdar-breaks-silence-i-have-not-lost-ive/,irrfan khans wife sutapa sikdar breaks silence i have not lost ive
6031,107557,921062195,20200430,202004,2020,2020.3288,,,,,,,,,,,CRM,CULPRIT,,,,,,CRM,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,2,1,2,-7.6923076923076925,0,,,,,,,,4,"Damoh, Madhya Pradesh, India",IN,IN35,17720,23.8333,79.45,-2093934,4,"Damoh, Madhya Pradesh, India",IN,IN35,17720.0,23.8333,79.45,-2093934,20200430171500,https://www.newindianexpress.com/nation/2020/apr/30/madhya-pradesh-shocker-seven-men-gang-rape-18-year-old-girl-after-throwing-her-brother-in-well-2137551.html,madhya pradesh shocker seven men gang rape 18 year old girl after throwing her brother in well 2137551
6032,111692,921072969,20200430,202004,2020,2020.3288,MED,MEDIA,,,,,,MED,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,12, Make pessimistic comment,12,1,1,-0.4,2,1,2,-4.1044776119402995,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200430181500,https://www.pinkvilla.com/entertainment/news/irrfan-khan-drenched-holi-colours-unseen-photo-wife-sutapa-take-look-528695,irrfan khan drenched holi colours unseen photo wife sutapa take look 528695
6033,125355,921092229,20200430,202004,2020,2020.3288,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,40," Consult, not specified below",40,4,1,1.0,5,1,5,-4.229607250755279,0,,,,,,,,4,"Bandra, Maharashtra, India",IN,IN16,70184,19.0667,72.8333,82619,4,"Bandra, Maharashtra, India",IN,IN16,70184.0,19.0667,72.8333,82619,20200430203000,https://www.thehindu.com/news/cities/mumbai/for-victims-and-families-fates-worse-than-death/article31477281.ece,for victims and families fates worse than death
6034,127634,921095157,20200430,202004,2020,2020.3288,IND,HINDUSTAN,IND,,,,,,,,,,,,,,,,,,1,120," Reject, not specified below",120,12,3,-4.0,6,1,6,0.0,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Haridwar, Uttaranchal, India",IN,IN39,70284.0,29.9667,78.1667,-2097190,20200430204500,https://www.odditycentral.com/news/indian-man-goes-out-for-groceries-comes-home-with-a-bride.html,indian man goes out for groceries comes home with a bride
6035,130227,921100763,20200430,202004,2020,2020.3288,COP,POLICE,,,,,,COP,,,EDU,STUDENT,,,,,,EDU,,,1,10," Make statement, not specified below",10,1,1,0.0,2,1,2,-3.67647058823529,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430213000,https://indianexpress.com/article/delhi/police-help-7-kashmiri-women-get-back-home-6388058/,police help 7 kashmiri women get back home 6388058
6036,1339,921124819,20200501,202005,2020,2020.3315,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,3,1,3,-7.5156576200417495,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200501001500,https://punchng.com/el-zakzaky-wife-ask-court-to-quash-charges-against-them/,el zakzaky wife ask court to quash charges against them
6037,4565,921126669,20200430,202004,2020,2020.3288,,,,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,1,190," Use conventional military force, not specified below",190,19,4,-10.0,20,1,20,-4.44444444444445,0,,,,,,,,1,Bahrain,BA,BA,,26.0,50.5,BA,4,"Trivandrum, Kerala, India",IN,IN13,17709.0,8.50694,76.9569,-2113457,20200501003000,http://www.gdnonline.com/Details/821691/Noted-medic%E2%80%99s-wife-dies,99s wife dies
6038,16953,921136393,20200501,202005,2020,2020.3315,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,20,1,10,-4.4665012406947895,4,"Delhi Safdarjung, Delhi, India",IN,IN07,17633.0,28.5833,77.1833,-2109745,0,,,,,,,,4,"Delhi Safdarjung, Delhi, India",IN,IN07,17633.0,28.5833,77.1833,-2109745,20200501011500,https://www.ndtv.com/delhi-news/coronavirus-couldnt-see-his-face-for-last-time-daughter-of-delhi-covid-19-victim-2221398,coronavirus couldnt see his face for last time daughter of delhi covid 19 victim 2221398
6039,24155,921150245,20200501,202005,2020,2020.3315,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,114, Complain officially ,114,11,3,-2.0,5,1,5,-1.31004366812227,4,"Ghaziabad, Uttar Pradesh, India",IN,IN36,70265.0,28.6667,77.4333,-2096227,0,,,,,,,,4,"Ghaziabad, Uttar Pradesh, India",IN,IN36,70265.0,28.6667,77.4333,-2096227,20200501030000,https://www.thesundaily.my/style-life/going-viral/indian-man-goes-out-for-groceries-amid-lockdown-returns-with-bride-JA2354182,indian man goes out for groceries amid lockdown returns with bride JA2354182
6040,24363,921150453,20200501,202005,2020,2020.3315,ELI,ACTOR,,,,,,ELI,,,HLH,HOSPITAL,,,,,,HLH,,,1,42, Make a visit,42,4,1,1.9,6,1,6,1.46341463414634,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200501030000,https://www.indiatvnews.com/entertainment/celebrities/irrfan-khan-s-wife-sutapa-sikdar-changes-facebook-profile-pic-writes-emotional-post-for-late-husband-612938,irrfan khan s wife sutapa sikdar changes facebook profile pic writes emotional post for late husband 612938
6041,24570,921150660,20200501,202005,2020,2020.3315,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,120," Reject, not specified below",120,12,3,-4.0,10,1,10,-3.37349397590362,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200501030000,https://www.newindianexpress.com/cities/delhi/2020/may/01/none-of-us-could-see-his-face-for-last-time-daughter-of-delhi-covid-19-victim-2137783.html,none of us could see his face for last time daughter of delhi covid 19 victim 2137783
6042,30344,921157304,20200501,202005,2020,2020.3315,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,10,1,10,-11.6279069767442,4,"Patiala, Punjab, India",IN,IN23,17831.0,30.3267,76.4003,-2107479,0,,,,,,,,4,"Patiala, Punjab, India",IN,IN23,17831.0,30.3267,76.4003,-2107479,20200501040000,https://timesofindia.indiatimes.com/city/ludhiana/wife-asks-man-to-get-covid-19-test-gets-assaulted/articleshow/75480484.cms,wife asks man to get covid 19 test gets assaulted
6043,38146,921171763,20200501,202005,2020,2020.3315,,,,,,,,,,,CRM,GANG,,,,,,CRM,,,1,43, Host a visit,43,4,1,2.8,10,1,10,-5.63991323210413,0,,,,,,,,4,"Betul, Goa, India",IN,IN33,70123.0,15.1333,73.95,-2091119,4,"Betul, Goa, India",IN,IN33,70123.0,15.1333,73.95,-2091119,20200501063000,https://timesofindia.indiatimes.com/city/bhopal/gang-of-7-rapes-teen-after-throwing-bro-into-well/articleshow/75481323.cms,gang of 7 rapes teen after throwing bro into well
6044,38443,921172060,20200501,202005,2020,2020.3315,CVL,VILLAGE,,,,,,CVL,,,IND,LUCKNOW,IND,,,,,,,,1,14, Consider policy option,14,1,1,0.0,2,1,2,2.16919739696312,4,"Hamirpur, Uttar Pradesh, India",IN,IN36,70269.0,25.95,80.15,-2097085,4,"Hamirpur, Uttar Pradesh, India",IN,IN36,70269.0,25.95,80.15,-2097085,4,"Hamirpur, Uttar Pradesh, India",IN,IN36,70269.0,25.95,80.15,-2097085,20200501063000,https://www.outlookindia.com/website/story/india-news-up-man-cycles-100-km-to-keep-marriage-date-returns-with-bride/351862,india news up man cycles 100 km to keep marriage date returns with bride
6045,39092,921170703,20200501,202005,2020,2020.3315,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,42, Make a visit,42,4,1,1.9,5,1,5,-4.142011834319529,0,,,,,,,,4,"Alwar, Rajasthan, India",IN,IN24,17835.0,27.5667,76.6,-2088558,4,"Alwar, Rajasthan, India",IN,IN24,17835.0,27.5667,76.6,-2088558,20200501061500,https://yourstory.com:443/herstory/2020/04/project-baala-reusable-pads--menstruation-rural-women-girls,menstruation rural women girls
6046,41759,921174011,20200501,202005,2020,2020.3315,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,51, Praise or endorse,51,5,1,3.4,6,1,6,-0.0898472596585802,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200501064500,https://www.indiatimes.com/entertainment/celebs/irrfans-wife-sutapa-has-the-most-beautiful-way-of-describing-why-even-death-cant-do-them-apart-512196.html,irrfans wife sutapa has the most beautiful way of describing why even death cant do them apart 512196
6047,45275,921174937,20200501,202005,2020,2020.3315,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,42, Make a visit,42,4,1,1.9,8,1,8,-10.123966942148801,0,,,,,,,,4,"Bhopal, Madhya Pradesh, India",IN,IN35,17746.0,23.2667,77.4,-2091670,4,"Bhopal, Madhya Pradesh, India",IN,IN35,17746.0,23.2667,77.4,-2091670,20200501070000,https://www.indiatoday.in/crime/story/madhya-pradesh-gang-rape-lockdown-1673108-2020-05-01,madhya pradesh gang rape lockdown 1673108 2020 05 01
6048,46104,921180897,20190502,201905,2019,2019.3342,IRL,TARA,IRL,,,,,,,,,,,,,,,,,,0,112," Accuse, not specified below",112,11,3,-2.0,1,1,1,-3.7940379403794102,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200501080000,https://indianexpress.com/article/world/joe-biden-tara-reade-sexual-assault-case-6388490/,joe biden tara reade sexual assault case 6388490
6049,53005,921189387,20200501,202005,2020,2020.3315,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,1,141, Demonstrate or rally,141,14,3,-6.5,10,1,10,-12.794612794612801,0,,,,,,,,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248.0,11.0,78.0,-2112557,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248.0,11.0,78.0,-2112557,20200501091500,https://www.businessinsider.in/india/news/goondas-act-slapped-against-14-arrested-for-violent-protest-against-burial-of-covid-19-doctor-victim/articleshow/75488183.cms,goondas act slapped against 14 arrested for violent protest against burial of covid 19 doctor victim
6050,53866,921193555,20200501,202005,2020,2020.3315,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,43, Host a visit,43,4,1,2.8,8,1,8,-7.2463768115942075,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632.0,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632.0,25.6,85.1167,-2107500,20200501094500,https://www.hindustantimes.com/india-news/10-year-old-gangraped-in-bihar-s-vaishali-accused-absconding/story-gtD8iLjtpZkkeu9laCgocP.html,10 year old gangraped in bihar s vaishali accused absconding
6051,54439,921194128,20200501,202005,2020,2020.3315,GOV,GOVERNANCE,,,,,,GOV,,,,,,,,,,,,,0,141, Demonstrate or rally,141,14,3,-6.5,5,1,5,-4.484304932735429,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200501094500,https://www.business-standard.com/article/pti-stories/significant-increase-in-cybercrime-against-women-during-lockdown-experts-120050100520_1.html,significant increase in cybercrime against women during lockdown experts 120050100520 1
6052,64514,921209523,20200501,202005,2020,2020.3315,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,51, Praise or endorse,51,5,1,3.4,5,1,5,-2.78969957081545,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200501114500,https://defence.pk/pdf/threads/women-on-the-throne-from-indira-to-raziya.663937/,women on the throne from indira to raziya
6053,64538,921209547,20200501,202005,2020,2020.3315,ELI,ACTOR,,,,,,ELI,,,HLH,HOSPITAL,,,,,,HLH,,,1,51, Praise or endorse,51,5,1,3.4,2,1,2,3.35195530726257,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200501114500,https://zeenews.india.com/people/dilip-kumars-wife-saira-banu-mourns-rishi-kapoors-demise-says-he-always-kept-in-touch-2280411.html,dilip kumars wife saira banu mourns rishi kapoors demise says he always kept in touch 2280411
6054,64802,921209811,20200501,202005,2020,2020.3315,IND,TAMIL NADU,IND,,,,,,,,,,,,,,,,,,0,70," Provide aid, not specified below",70,7,2,7.0,5,1,5,-1.21212121212121,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248.0,11.0,78.0,-2112557,0,,,,,,,,4,"Chennai, Tamil Nadu, India",IN,IN25,70251.0,13.0833,80.2833,-2103041,20200501114500,https://www.shethepeople.tv/news/recovered-women-tablighis-donate-plasma,recovered women tablighis donate plasma
6055,65658,921211167,20200501,202005,2020,2020.3315,COP,POLICE,,,,,,COP,,,CVL,VILLAGE,,,,,,CVL,,,1,1821, Sexually assault,182,18,4,-9.0,10,1,10,-10.7594936708861,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,20200501120000,https://www.dailymail.co.uk/news/article-8277585/Teenager-18-gang-raped-seven-people-abducted-walked-home-India.html,Teenager 18 gang raped seven people abducted walked home India
6056,67870,921213900,20200501,202005,2020,2020.3315,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,42, Make a visit,42,4,1,1.9,5,1,5,-1.6427104722792605,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200501123000,https://gulfnews.com/entertainment/bollywood/bollywood-actor-irrfan-khans-wife-posts-a-powerful-eulogy-1.71273905,bollywood actor irrfan khans wife posts a powerful eulogy 1
6057,91983,921248116,20200501,202005,2020,2020.3315,,,,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,0,20," Appeal, not specified below",20,2,1,3.0,10,1,10,-9.193245778611633,0,,,,,,,,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744.0,23.5,78.5,-2103026,20200501163000,https://gulfnews.com/world/asia/india/coronavirus-19-year-old-indian-girl-gang-raped-by-seven-during-lockdown-5-arrested-1.1588345342784,coronavirus 19 year old indian girl gang raped by seven during lockdown 5 arrested 1
